,Unnamed: 0,time
7660,7660,44986.44583
7661,7661,44986.44514
7662,7662,44986.44444
7663,7663,44986.44375
7664,7664,44986.44306
7665,7665,44986.44236
7666,7666,44986.44167
7667,7667,44986.44097
7668,7668,44986.44028
7669,7669,44986.43958
7670,7670,44986.43889
7671,7671,44986.43819
7672,7672,44986.4375
7673,7673,44986.43681
7674,7674,44986.43611
7675,7675,44986.43542
7676,7676,44986.43472
7677,7677,44986.43403
7678,7678,44986.43333
7679,7679,44986.43264
7680,7680,44986.43194
7681,7681,44986.43125
7682,7682,44986.43056
7683,7683,44986.42986
7684,7684,44986.42917
7685,7685,44986.42847
7686,7686,44986.42778
7687,7687,44986.42708
7688,7688,44986.42639
7689,7689,44986.42569
7690,7690,44986.425
7691,7691,44986.42431
7692,7692,44986.42361
7693,7693,44986.42292
7694,7694,44986.42222
7695,7695,44986.42153
7696,7696,44986.42083
7697,7697,44986.42014
7698,7698,44986.41944
7699,7699,44986.41875
7700,7700,44986.41806
7701,7701,44986.41736
7702,7702,44986.41667
7703,7703,44986.41597
7704,7704,44986.41528
7705,7705,44986.41458
7706,7706,44986.41389
7707,7707,44986.41319
7708,7708,44986.4125
7709,7709,44986.41181
7710,7710,44986.41111
7711,7711,44986.41042
7712,7712,44986.40972
7713,7713,44986.40903
7714,7714,44986.40833
7715,7715,44986.40764
7716,7716,44986.40694
7717,7717,44986.40625
7718,7718,44986.40556
7719,7719,44986.40486
7720,7720,44986.40417
7721,7721,44986.40347
7722,7722,44986.40278
7723,7723,44986.40208
7724,7724,44986.40139
7725,7725,44986.40069
7726,7726,44986.4
7727,7727,44986.39931
7728,7728,44986.39861
7729,7729,44986.39792
7730,7730,44986.39722
7731,7731,44986.39653
7732,7732,44986.39583
7733,7733,44986.39514
7734,7734,44986.39444
7735,7735,44986.39375
7736,7736,44986.39306
7737,7737,44986.39236
7738,7738,44986.39167
7739,7739,44986.39097
7740,7740,44986.39028
7741,7741,44986.38958
7742,7742,44986.38889
7743,7743,44986.38819
7744,7744,44986.3875
7745,7745,44986.38681
7746,7746,44986.38611
7747,7747,44986.38542
7748,7748,44986.38472
7749,7749,44986.38433
7750,7750,44986.3835
7751,7751,44986.38265
7752,7752,44986.38196
7753,7753,44986.38125
7754,7754,44986.38065
7755,7755,44986.37994
7756,7756,44986.37917
7757,7757,44986.37847
7758,7758,44986.37778
7759,7759,44986.37708
7760,7760,44986.37639
7761,7761,44986.37569
7762,7762,44986.375
7763,7763,44985.64664
7764,7764,44985.64603
7765,7765,44985.64514
7766,7766,44985.64444
7767,7767,44985.64375
7768,7768,44985.64306
7769,7769,44985.64236
7770,7770,44985.64167
7771,7771,44985.64097
7772,7772,44985.64028
7773,7773,44985.63958
7774,7774,44985.63889
7775,7775,44985.63819
7776,7776,44985.6375
7777,7777,44985.63681
7778,7778,44985.63611
7779,7779,44985.63542
7780,7780,44985.63472
7781,7781,44985.63403
7782,7782,44985.63333
7783,7783,44985.63264
7784,7784,44985.63194
7785,7785,44985.63125
7786,7786,44985.63056
7787,7787,44985.62986
7788,7788,44985.62917
7789,7789,44985.62847
7790,7790,44985.62778
7791,7791,44985.62708
7792,7792,44985.62639
7793,7793,44985.62569
7794,7794,44985.625
7795,7795,44985.62431
7796,7796,44985.62361
7797,7797,44985.62292
7798,7798,44985.62222
7799,7799,44985.62153
7800,7800,44985.62083
7801,7801,44985.62014
7802,7802,44985.61944
7803,7803,44985.61875
7804,7804,44985.61806
7805,7805,44985.61736
7806,7806,44985.61667
7807,7807,44985.61597
7808,7808,44985.61528
7809,7809,44985.61458
7810,7810,44985.61389
7811,7811,44985.61319
7812,7812,44985.6125
7813,7813,44985.61181
7814,7814,44985.61111
7815,7815,44985.61042
7816,7816,44985.60972
7817,7817,44985.60903
7818,7818,44985.60833
7819,7819,44985.60764
7820,7820,44985.60694
7821,7821,44985.60625
7822,7822,44985.60556
7823,7823,44985.60486
7824,7824,44985.60417
7825,7825,44985.60347
7826,7826,44985.60278
7827,7827,44985.60208
7828,7828,44985.60139
7829,7829,44985.60069
7830,7830,44985.6
7831,7831,44985.59931
7832,7832,44985.59861
7833,7833,44985.59792
7834,7834,44985.59722
7835,7835,44985.59653
7836,7836,44985.59583
7837,7837,44985.59514
7838,7838,44985.59444
7839,7839,44985.59375
7840,7840,44985.59306
7841,7841,44985.59236
7842,7842,44985.59167
7843,7843,44985.59097
7844,7844,44985.59028
7845,7845,44985.58958
7846,7846,44985.58889
7847,7847,44985.58819
7848,7848,44985.5875
7849,7849,44985.58681
7850,7850,44985.58611
7851,7851,44985.58542
7852,7852,44985.58472
7853,7853,44985.58403
7854,7854,44985.58333
7855,7855,44985.58264
7856,7856,44985.58194
7857,7857,44985.58125
7858,7858,44985.58056
7859,7859,44985.57986
7860,7860,44985.57917
7861,7861,44985.57847
7862,7862,44985.57778
7863,7863,44985.57708
7864,7864,44985.57639
7865,7865,44985.57569
7866,7866,44985.575
7867,7867,44985.57431
7868,7868,44985.57361
7869,7869,44985.57292
7870,7870,44985.57222
7871,7871,44985.57153
7872,7872,44985.57083
7873,7873,44985.57014
7874,7874,44985.56944
7875,7875,44985.56875
7876,7876,44985.56806
7877,7877,44985.56736
7878,7878,44985.56667
7879,7879,44985.56597
7880,7880,44985.56528
7881,7881,44985.56458
7882,7882,44985.56389
7883,7883,44985.56319
7884,7884,44985.5625
7885,7885,44985.56181
7886,7886,44985.56111
7887,7887,44985.56042
7888,7888,44985.55972
7889,7889,44985.55903
7890,7890,44985.55833
7891,7891,44985.55764
7892,7892,44985.55694
7893,7893,44985.55625
7894,7894,44985.55556
7895,7895,44985.55486
7896,7896,44985.55417
7897,7897,44985.55347
7898,7898,44985.55278
7899,7899,44985.55208
7900,7900,44985.55139
7901,7901,44985.55069
7902,7902,44985.55
7903,7903,44985.54931
7904,7904,44985.54861
7905,7905,44985.54792
7906,7906,44985.54722
7907,7907,44985.54653
7908,7908,44985.54583
7909,7909,44985.54514
7910,7910,44985.54444
7911,7911,44985.54375
7912,7912,44985.54306
7913,7913,44985.54236
7914,7914,44985.54167
7915,7915,44985.54097
7916,7916,44985.54028
7917,7917,44985.53958
7918,7918,44985.53889
7919,7919,44985.53819
7920,7920,44985.5375
7921,7921,44985.53681
7922,7922,44985.53611
7923,7923,44985.53542
7924,7924,44985.53472
7925,7925,44985.53403
7926,7926,44985.53333
7927,7927,44985.53264
7928,7928,44985.53194
7929,7929,44985.53125
7930,7930,44985.53056
7931,7931,44985.52986
7932,7932,44985.52917
7933,7933,44985.52847
7934,7934,44985.52778
7935,7935,44985.52708
7936,7936,44985.52639
7937,7937,44985.52569
7938,7938,44985.525
7939,7939,44985.52431
7940,7940,44985.52361
7941,7941,44985.52292
7942,7942,44985.52222
7943,7943,44985.52153
7944,7944,44985.52083
7945,7945,44985.52014
7946,7946,44985.51944
7947,7947,44985.51875
7948,7948,44985.51806
7949,7949,44985.51736
7950,7950,44985.51667
7951,7951,44985.51597
7952,7952,44985.51528
7953,7953,44985.51458
7954,7954,44985.51389
7955,7955,44985.51319
7956,7956,44985.5125
7957,7957,44985.51181
7958,7958,44985.51111
7959,7959,44985.51042
7960,7960,44985.50972
7961,7961,44985.50903
7962,7962,44985.50833
7963,7963,44985.50764
7964,7964,44985.50694
7965,7965,44985.50625
7966,7966,44985.50556
7967,7967,44985.50486
7968,7968,44985.50417
7969,7969,44985.50347
7970,7970,44985.50278
7971,7971,44985.50208
7972,7972,44985.50139
7973,7973,44985.50069
7974,7974,44985.5
7975,7975,44985.49931
7976,7976,44985.49861
7977,7977,44985.49792
7978,7978,44985.49722
7979,7979,44985.49653
7980,7980,44985.49583
7981,7981,44985.49514
7982,7982,44985.49444
7983,7983,44985.49375
7984,7984,44985.49306
7985,7985,44985.49236
7986,7986,44985.49167
7987,7987,44985.49097
7988,7988,44985.49028
7989,7989,44985.48958
7990,7990,44985.48889
7991,7991,44985.48819
7992,7992,44985.4875
7993,7993,44985.48681
7994,7994,44985.48611
7995,7995,44985.48542
7996,7996,44985.48472
7997,7997,44985.48403
7998,7998,44985.48333
7999,7999,44985.48264
8000,8000,44985.48194
8001,8001,44985.48125
8002,8002,44985.48056
8003,8003,44985.47986
8004,8004,44985.47917
8005,8005,44985.47847
8006,8006,44985.47778
8007,8007,44985.47708
8008,8008,44985.47639
8009,8009,44985.47569
8010,8010,44985.475
8011,8011,44985.47431
8012,8012,44985.47361
8013,8013,44985.47292
8014,8014,44985.47222
8015,8015,44985.47153
8016,8016,44985.47083
8017,8017,44985.47014
8018,8018,44985.46944
8019,8019,44985.46875
8020,8020,44985.46806
8021,8021,44985.46736
8022,8022,44985.46667
8023,8023,44985.46597
8024,8024,44985.46528
8025,8025,44985.46458
8026,8026,44985.46389
8027,8027,44985.46319
8028,8028,44985.4625
8029,8029,44985.46181
8030,8030,44985.46111
8031,8031,44985.46042
8032,8032,44985.45972
8033,8033,44985.45903
8034,8034,44985.45833
8035,8035,44985.45764
8036,8036,44985.45694
8037,8037,44985.45625
8038,8038,44985.45556
8039,8039,44985.45486
8040,8040,44985.45417
8041,8041,44985.45347
8042,8042,44985.45278
8043,8043,44985.45208
8044,8044,44985.45139
8045,8045,44985.45069
8046,8046,44985.45
8047,8047,44985.44931
8048,8048,44985.44861
8049,8049,44985.44792
8050,8050,44985.44722
8051,8051,44985.44653
8052,8052,44985.44583
8053,8053,44985.44514
8054,8054,44985.44444
8055,8055,44985.44375
8056,8056,44985.44306
8057,8057,44985.44236
8058,8058,44985.44167
8059,8059,44985.44097
8060,8060,44985.44028
8061,8061,44985.43958
8062,8062,44985.43889
8063,8063,44985.43819
8064,8064,44985.4375
8065,8065,44985.43681
8066,8066,44985.43611
8067,8067,44985.43542
8068,8068,44985.43472
8069,8069,44985.43403
8070,8070,44985.43333
8071,8071,44985.43264
8072,8072,44985.43194
8073,8073,44985.43125
8074,8074,44985.43056
8075,8075,44985.42986
8076,8076,44985.42917
8077,8077,44985.42847
8078,8078,44985.42778
8079,8079,44985.42708
8080,8080,44985.42639
8081,8081,44985.42569
8082,8082,44985.425
8083,8083,44985.42431
8084,8084,44985.42361
8085,8085,44985.42292
8086,8086,44985.42222
8087,8087,44985.42153
8088,8088,44985.42083
8089,8089,44985.42014
8090,8090,44985.41944
8091,8091,44985.41875
8092,8092,44985.41806
8093,8093,44985.41736
8094,8094,44985.41667
8095,8095,44985.41597
8096,8096,44985.41528
8097,8097,44985.41458
8098,8098,44985.41389
8099,8099,44985.41319
8100,8100,44985.4125
8101,8101,44985.41181
8102,8102,44985.41111
8103,8103,44985.41042
8104,8104,44985.40972
8105,8105,44985.40903
8106,8106,44985.40833
8107,8107,44985.40764
8108,8108,44985.40694
8109,8109,44985.40625
8110,8110,44985.40556
8111,8111,44985.40486
8112,8112,44985.40417
8113,8113,44985.40347
8114,8114,44985.40278
8115,8115,44985.40208
8116,8116,44985.40139
8117,8117,44985.40069
8118,8118,44985.4
8119,8119,44985.39931
8120,8120,44985.39861
8121,8121,44985.39792
8122,8122,44985.39722
8123,8123,44985.39653
8124,8124,44985.39583
8125,8125,44985.39514
8126,8126,44985.39444
8127,8127,44985.39375
8128,8128,44985.39306
8129,8129,44985.39236
8130,8130,44985.39167
8131,8131,44985.39097
8132,8132,44985.39028
8133,8133,44985.38958
8134,8134,44985.38889
8135,8135,44985.38819
8136,8136,44985.3875
8137,8137,44985.38681
8138,8138,44985.38611
8139,8139,44985.38542
8140,8140,44985.37917
8141,8141,44985.37847
8142,8142,44985.37778
8143,8143,44985.37708
8144,8144,44985.37639
8145,8145,44985.37569
8146,8146,44985.375
8147,8147,44984.64674
8148,8148,44984.64612
8149,8149,44984.64514
8150,8150,44984.64444
8151,8151,44984.64375
8152,8152,44984.64306
8153,8153,44984.64236
8154,8154,44984.64167
8155,8155,44984.64097
8156,8156,44984.64028
8157,8157,44984.63958
8158,8158,44984.63889
8159,8159,44984.63819
8160,8160,44984.6375
8161,8161,44984.63681
8162,8162,44984.63611
8163,8163,44984.63542
8164,8164,44984.63472
8165,8165,44984.63403
8166,8166,44984.63333
8167,8167,44984.63264
8168,8168,44984.63194
8169,8169,44984.63125
8170,8170,44984.63056
8171,8171,44984.62986
8172,8172,44984.62917
8173,8173,44984.62847
8174,8174,44984.62778
8175,8175,44984.62708
8176,8176,44984.62639
8177,8177,44984.62569
8178,8178,44984.625
8179,8179,44984.62431
8180,8180,44984.62361
8181,8181,44984.62292
8182,8182,44984.62222
8183,8183,44984.62153
8184,8184,44984.62083
8185,8185,44984.62014
8186,8186,44984.61944
8187,8187,44984.61875
8188,8188,44984.61806
8189,8189,44984.61736
8190,8190,44984.61667
8191,8191,44984.61597
8192,8192,44984.61528
8193,8193,44984.61458
8194,8194,44984.61389
8195,8195,44984.61319
8196,8196,44984.6125
8197,8197,44984.61181
8198,8198,44984.61111
8199,8199,44984.61042
8200,8200,44984.60972
8201,8201,44984.60903
8202,8202,44984.60833
8203,8203,44984.60764
8204,8204,44984.60694
8205,8205,44984.60625
8206,8206,44984.60556
8207,8207,44984.60486
8208,8208,44984.60417
8209,8209,44984.60347
8210,8210,44984.60278
8211,8211,44984.60208
8212,8212,44984.60139
8213,8213,44984.60069
8214,8214,44984.6
8215,8215,44984.59931
8216,8216,44984.59861
8217,8217,44984.59792
8218,8218,44984.59722
8219,8219,44984.59653
8220,8220,44984.59583
8221,8221,44984.59514
8222,8222,44984.59444
8223,8223,44984.59375
8224,8224,44984.59306
8225,8225,44984.59236
8226,8226,44984.59167
8227,8227,44984.59097
8228,8228,44984.59028
8229,8229,44984.58958
8230,8230,44984.58889
8231,8231,44984.58819
8232,8232,44984.5875
8233,8233,44984.58681
8234,8234,44984.58611
8235,8235,44984.58542
8236,8236,44984.58472
8237,8237,44984.58403
8238,8238,44984.58333
8239,8239,44984.58264
8240,8240,44984.58194
8241,8241,44984.58125
8242,8242,44984.58056
8243,8243,44984.57986
8244,8244,44984.57917
8245,8245,44984.57847
8246,8246,44984.57778
8247,8247,44984.57708
8248,8248,44984.57639
8249,8249,44984.57569
8250,8250,44984.575
8251,8251,44984.57431
8252,8252,44984.57361
8253,8253,44984.57292
8254,8254,44984.57222
8255,8255,44984.57153
8256,8256,44984.57083
8257,8257,44984.57014
8258,8258,44984.56944
8259,8259,44984.56875
8260,8260,44984.56806
8261,8261,44984.56736
8262,8262,44984.56667
8263,8263,44984.56597
8264,8264,44984.56528
8265,8265,44984.56458
8266,8266,44984.56389
8267,8267,44984.56319
8268,8268,44984.5625
8269,8269,44984.56181
8270,8270,44984.56111
8271,8271,44984.56042
8272,8272,44984.55972
8273,8273,44984.55903
8274,8274,44984.55833
8275,8275,44984.55764
8276,8276,44984.55694
8277,8277,44984.55625
8278,8278,44984.55556
8279,8279,44984.55486
8280,8280,44984.55417
8281,8281,44984.55347
8282,8282,44984.55278
8283,8283,44984.55208
8284,8284,44984.55139
8285,8285,44984.55069
8286,8286,44984.55
8287,8287,44984.54931
8288,8288,44984.54861
8289,8289,44984.54792
8290,8290,44984.54722
8291,8291,44984.54653
8292,8292,44984.54583
8293,8293,44984.54514
8294,8294,44984.54444
8295,8295,44984.54375
8296,8296,44984.54306
8297,8297,44984.54236
8298,8298,44984.54167
8299,8299,44984.54097
8300,8300,44984.54028
8301,8301,44984.53958
8302,8302,44984.53889
8303,8303,44984.53819
8304,8304,44984.5375
8305,8305,44984.53681
8306,8306,44984.53611
8307,8307,44984.53542
8308,8308,44984.53472
8309,8309,44984.53403
8310,8310,44984.53333
8311,8311,44984.53264
8312,8312,44984.53194
8313,8313,44984.53125
8314,8314,44984.53056
8315,8315,44984.52986
8316,8316,44984.52917
8317,8317,44984.52847
8318,8318,44984.52778
8319,8319,44984.52708
8320,8320,44984.52639
8321,8321,44984.52569
8322,8322,44984.525
8323,8323,44984.52431
8324,8324,44984.52361
8325,8325,44984.52292
8326,8326,44984.52222
8327,8327,44984.52153
8328,8328,44984.52083
8329,8329,44984.52014
8330,8330,44984.51944
8331,8331,44984.51875
8332,8332,44984.51806
8333,8333,44984.51736
8334,8334,44984.51667
8335,8335,44984.51597
8336,8336,44984.51528
8337,8337,44984.51458
8338,8338,44984.51389
8339,8339,44984.51319
8340,8340,44984.5125
8341,8341,44984.51181
8342,8342,44984.51111
8343,8343,44984.51042
8344,8344,44984.50972
8345,8345,44984.50903
8346,8346,44984.50833
8347,8347,44984.50764
8348,8348,44984.50694
8349,8349,44984.50625
8350,8350,44984.50556
8351,8351,44984.50486
8352,8352,44984.50417
8353,8353,44984.50347
8354,8354,44984.50278
8355,8355,44984.50208
8356,8356,44984.50139
8357,8357,44984.50069
8358,8358,44984.5
8359,8359,44984.49931
8360,8360,44984.49861
8361,8361,44984.49792
8362,8362,44984.49722
8363,8363,44984.49653
8364,8364,44984.49583
8365,8365,44984.49514
8366,8366,44984.49444
8367,8367,44984.49375
8368,8368,44984.49306
8369,8369,44984.49236
8370,8370,44984.49167
8371,8371,44984.49097
8372,8372,44984.49028
8373,8373,44984.48958
8374,8374,44984.48889
8375,8375,44984.48819
8376,8376,44984.4875
8377,8377,44984.48681
8378,8378,44984.48611
8379,8379,44984.48542
8380,8380,44984.48472
8381,8381,44984.48403
8382,8382,44984.48333
8383,8383,44984.48264
8384,8384,44984.48194
8385,8385,44984.48125
8386,8386,44984.48056
8387,8387,44984.47986
8388,8388,44984.47917
8389,8389,44984.47847
8390,8390,44984.47778
8391,8391,44984.47708
8392,8392,44984.47639
8393,8393,44984.47569
8394,8394,44984.475
8395,8395,44984.47431
8396,8396,44984.47361
8397,8397,44984.47292
8398,8398,44984.47222
8399,8399,44984.47153
8400,8400,44984.47083
8401,8401,44984.47014
8402,8402,44984.46944
8403,8403,44984.46875
8404,8404,44984.46806
8405,8405,44984.46736
8406,8406,44984.46667
8407,8407,44984.46597
8408,8408,44984.46528
8409,8409,44984.46458
8410,8410,44984.46389
8411,8411,44984.46319
8412,8412,44984.4625
8413,8413,44984.46181
8414,8414,44984.46111
8415,8415,44984.46042
8416,8416,44984.45972
8417,8417,44984.45903
8418,8418,44984.45833
8419,8419,44984.45764
8420,8420,44984.45694
8421,8421,44984.45625
8422,8422,44984.45556
8423,8423,44984.45486
8424,8424,44984.45417
8425,8425,44984.45347
8426,8426,44984.45278
8427,8427,44984.45208
8428,8428,44984.45139
8429,8429,44984.45069
8430,8430,44984.45
8431,8431,44984.44931
8432,8432,44984.44861
8433,8433,44984.44792
8434,8434,44984.44722
8435,8435,44984.44653
8436,8436,44984.44583
8437,8437,44984.44514
8438,8438,44984.44444
8439,8439,44984.44375
8440,8440,44984.44306
8441,8441,44984.44236
8442,8442,44984.44167
8443,8443,44984.44097
8444,8444,44984.44028
8445,8445,44984.43958
8446,8446,44984.43889
8447,8447,44984.43819
8448,8448,44984.4375
8449,8449,44984.43681
8450,8450,44984.43611
8451,8451,44984.43542
8452,8452,44984.43472
8453,8453,44984.43403
8454,8454,44984.43333
8455,8455,44984.43264
8456,8456,44984.43194
8457,8457,44984.43125
8458,8458,44984.43056
8459,8459,44984.42986
8460,8460,44984.42917
8461,8461,44984.42847
8462,8462,44984.42778
8463,8463,44984.42708
8464,8464,44984.42639
8465,8465,44984.42569
8466,8466,44984.425
8467,8467,44984.42431
8468,8468,44984.42361
8469,8469,44984.42292
8470,8470,44984.42222
8471,8471,44984.42153
8472,8472,44984.42083
8473,8473,44984.42014
8474,8474,44984.41944
8475,8475,44984.41875
8476,8476,44984.41806
8477,8477,44984.41736
8478,8478,44984.41667
8479,8479,44984.41597
8480,8480,44984.41528
8481,8481,44984.41458
8482,8482,44984.41389
8483,8483,44984.41319
8484,8484,44984.4125
8485,8485,44984.41181
8486,8486,44984.41111
8487,8487,44984.41042
8488,8488,44984.40972
8489,8489,44984.40903
8490,8490,44984.40833
8491,8491,44984.40764
8492,8492,44984.40694
8493,8493,44984.40625
8494,8494,44984.40556
8495,8495,44984.40486
8496,8496,44984.40417
8497,8497,44984.40347
8498,8498,44984.40278
8499,8499,44984.40208
8500,8500,44984.40139
8501,8501,44984.40069
8502,8502,44984.4
8503,8503,44984.39931
8504,8504,44984.39861
8505,8505,44984.39792
8506,8506,44984.39722
8507,8507,44984.39653
8508,8508,44984.39583
8509,8509,44984.39514
8510,8510,44984.39444
8511,8511,44984.39375
8512,8512,44984.39306
8513,8513,44984.39236
8514,8514,44984.39167
8515,8515,44984.39097
8516,8516,44984.39028
8517,8517,44984.38958
8518,8518,44984.38889
8519,8519,44984.38819
8520,8520,44984.3875
8521,8521,44984.38681
8522,8522,44984.38611
8523,8523,44984.38542
8524,8524,44984.37917
8525,8525,44984.37847
8526,8526,44984.37778
8527,8527,44984.37708
8528,8528,44984.37639
8529,8529,44984.37569
8530,8530,44984.375
8531,8531,44981.64679
8532,8532,44981.64617
8533,8533,44981.64514
8534,8534,44981.64444
8535,8535,44981.64375
8536,8536,44981.64306
8537,8537,44981.64236
8538,8538,44981.64167
8539,8539,44981.64097
8540,8540,44981.64028
8541,8541,44981.63958
8542,8542,44981.63889
8543,8543,44981.63819
8544,8544,44981.6375
8545,8545,44981.63681
8546,8546,44981.63611
8547,8547,44981.63542
8548,8548,44981.63472
8549,8549,44981.63403
8550,8550,44981.63333
8551,8551,44981.63264
8552,8552,44981.63194
8553,8553,44981.63125
8554,8554,44981.63056
8555,8555,44981.62986
8556,8556,44981.62917
8557,8557,44981.62847
8558,8558,44981.62778
8559,8559,44981.62708
8560,8560,44981.62639
8561,8561,44981.62569
8562,8562,44981.625
8563,8563,44981.62431
8564,8564,44981.62361
8565,8565,44981.62292
8566,8566,44981.62222
8567,8567,44981.62153
8568,8568,44981.62083
8569,8569,44981.62014
8570,8570,44981.61944
8571,8571,44981.61875
8572,8572,44981.61806
8573,8573,44981.61736
8574,8574,44981.61667
8575,8575,44981.61597
8576,8576,44981.61528
8577,8577,44981.61458
8578,8578,44981.61389
8579,8579,44981.61319
8580,8580,44981.6125
8581,8581,44981.61181
8582,8582,44981.61111
8583,8583,44981.61042
8584,8584,44981.60972
8585,8585,44981.60903
8586,8586,44981.60833
8587,8587,44981.60764
8588,8588,44981.60694
8589,8589,44981.60625
8590,8590,44981.60556
8591,8591,44981.60486
8592,8592,44981.60417
8593,8593,44981.60347
8594,8594,44981.60278
8595,8595,44981.60208
8596,8596,44981.60139
8597,8597,44981.60069
8598,8598,44981.6
8599,8599,44981.59931
8600,8600,44981.59861
8601,8601,44981.59792
8602,8602,44981.59722
8603,8603,44981.59653
8604,8604,44981.59583
8605,8605,44981.59514
8606,8606,44981.59444
8607,8607,44981.59375
8608,8608,44981.59306
8609,8609,44981.59236
8610,8610,44981.59167
8611,8611,44981.59097
8612,8612,44981.59028
8613,8613,44981.58958
8614,8614,44981.58889
8615,8615,44981.58819
8616,8616,44981.5875
8617,8617,44981.58681
8618,8618,44981.58611
8619,8619,44981.58542
8620,8620,44981.58472
8621,8621,44981.58403
8622,8622,44981.58333
8623,8623,44981.58264
8624,8624,44981.58194
8625,8625,44981.58125
8626,8626,44981.58056
8627,8627,44981.57986
8628,8628,44981.57917
8629,8629,44981.57847
8630,8630,44981.57778
8631,8631,44981.57708
8632,8632,44981.57639
8633,8633,44981.57569
8634,8634,44981.575
8635,8635,44981.57431
8636,8636,44981.57361
8637,8637,44981.57292
8638,8638,44981.57222
8639,8639,44981.57153
8640,8640,44981.57083
8641,8641,44981.57014
8642,8642,44981.56944
8643,8643,44981.56875
8644,8644,44981.56806
8645,8645,44981.56736
8646,8646,44981.56667
8647,8647,44981.56597
8648,8648,44981.56528
8649,8649,44981.56458
8650,8650,44981.56389
8651,8651,44981.56319
8652,8652,44981.5625
8653,8653,44981.56181
8654,8654,44981.56111
8655,8655,44981.56042
8656,8656,44981.55972
8657,8657,44981.55903
8658,8658,44981.55833
8659,8659,44981.55764
8660,8660,44981.55694
8661,8661,44981.55625
8662,8662,44981.55556
8663,8663,44981.55486
8664,8664,44981.55417
8665,8665,44981.55347
8666,8666,44981.55278
8667,8667,44981.55208
8668,8668,44981.55139
8669,8669,44981.55069
8670,8670,44981.55
8671,8671,44981.54931
8672,8672,44981.54861
8673,8673,44981.54792
8674,8674,44981.54722
8675,8675,44981.54653
8676,8676,44981.54583
8677,8677,44981.54514
8678,8678,44981.54444
8679,8679,44981.54375
8680,8680,44981.54306
8681,8681,44981.54236
8682,8682,44981.54167
8683,8683,44981.54097
8684,8684,44981.54028
8685,8685,44981.53958
8686,8686,44981.53889
8687,8687,44981.53819
8688,8688,44981.5375
8689,8689,44981.53681
8690,8690,44981.53611
8691,8691,44981.53542
8692,8692,44981.53472
8693,8693,44981.53403
8694,8694,44981.53333
8695,8695,44981.53264
8696,8696,44981.53194
8697,8697,44981.53125
8698,8698,44981.53056
8699,8699,44981.52986
8700,8700,44981.52917
8701,8701,44981.52847
8702,8702,44981.52778
8703,8703,44981.52708
8704,8704,44981.52639
8705,8705,44981.52569
8706,8706,44981.525
8707,8707,44981.52431
8708,8708,44981.52361
8709,8709,44981.52292
8710,8710,44981.52222
8711,8711,44981.52153
8712,8712,44981.52083
8713,8713,44981.52014
8714,8714,44981.51944
8715,8715,44981.51875
8716,8716,44981.51806
8717,8717,44981.51736
8718,8718,44981.51667
8719,8719,44981.51597
8720,8720,44981.51528
8721,8721,44981.51458
8722,8722,44981.51389
8723,8723,44981.51319
8724,8724,44981.5125
8725,8725,44981.51181
8726,8726,44981.51111
8727,8727,44981.51042
8728,8728,44981.50972
8729,8729,44981.50903
8730,8730,44981.50833
8731,8731,44981.50764
8732,8732,44981.50694
8733,8733,44981.50625
8734,8734,44981.50556
8735,8735,44981.50486
8736,8736,44981.50417
8737,8737,44981.50347
8738,8738,44981.50278
8739,8739,44981.50208
8740,8740,44981.50139
8741,8741,44981.50069
8742,8742,44981.5
8743,8743,44981.49931
8744,8744,44981.49861
8745,8745,44981.49792
8746,8746,44981.49722
8747,8747,44981.49653
8748,8748,44981.49583
8749,8749,44981.49514
8750,8750,44981.49444
8751,8751,44981.49375
8752,8752,44981.49306
8753,8753,44981.49236
8754,8754,44981.49167
8755,8755,44981.49097
8756,8756,44981.49028
8757,8757,44981.48958
8758,8758,44981.48889
8759,8759,44981.48819
8760,8760,44981.4875
8761,8761,44981.48681
8762,8762,44981.48611
8763,8763,44981.48542
8764,8764,44981.48472
8765,8765,44981.48403
8766,8766,44981.48333
8767,8767,44981.48264
8768,8768,44981.48194
8769,8769,44981.48125
8770,8770,44981.48056
8771,8771,44981.47986
8772,8772,44981.47917
8773,8773,44981.47847
8774,8774,44981.47778
8775,8775,44981.47708
8776,8776,44981.47639
8777,8777,44981.47569
8778,8778,44981.475
8779,8779,44981.47431
8780,8780,44981.47361
8781,8781,44981.47292
8782,8782,44981.47222
8783,8783,44981.47153
8784,8784,44981.47083
8785,8785,44981.47014
8786,8786,44981.46944
8787,8787,44981.46875
8788,8788,44981.46806
8789,8789,44981.46736
8790,8790,44981.46667
8791,8791,44981.46597
8792,8792,44981.46528
8793,8793,44981.46458
8794,8794,44981.46389
8795,8795,44981.46319
8796,8796,44981.4625
8797,8797,44981.46181
8798,8798,44981.46111
8799,8799,44981.46042
8800,8800,44981.45972
8801,8801,44981.45903
8802,8802,44981.45833
8803,8803,44981.45764
8804,8804,44981.45694
8805,8805,44981.45625
8806,8806,44981.45556
8807,8807,44981.45486
8808,8808,44981.45417
8809,8809,44981.45347
8810,8810,44981.45278
8811,8811,44981.45208
8812,8812,44981.45139
8813,8813,44981.45069
8814,8814,44981.45
8815,8815,44981.44931
8816,8816,44981.44861
8817,8817,44981.44792
8818,8818,44981.44722
8819,8819,44981.44653
8820,8820,44981.44583
8821,8821,44981.44514
8822,8822,44981.44444
8823,8823,44981.44375
8824,8824,44981.44306
8825,8825,44981.44236
8826,8826,44981.44167
8827,8827,44981.44097
